,config_name,precision,bits_per_weight,dynamic_calibration,weight_only,metric,value,runtime,base_metric,relative,train_run,eval_run,split
38,Int8WeightOnlyConfig,int8,8,False,True,pt2_quantized_median_latency,0.0004343222826719284,pt2,median_latency,False,1,2,train
39,Float8WeightOnlyConfig,float8,8,False,True,pt2_quantized_median_latency,0.00036220625042915344,pt2,median_latency,False,1,2,train
40,Int8WeightOnlyConfig,int8,8,False,True,pt2_quantized_p95_latency,0.00045184828341007235,pt2,p95_latency,False,1,2,train
41,Float8WeightOnlyConfig,float8,8,False,True,pt2_quantized_p95_latency,0.0003802325576543807,pt2,p95_latency,False,1,2,train
42,Int8WeightOnlyConfig,int8,8,False,True,pt2_quantized_p99_latency,0.0005493004620075226,pt2,p99_latency,False,1,2,train
43,Float8WeightOnlyConfig,float8,8,False,True,pt2_quantized_p99_latency,0.0004886084422469138,pt2,p99_latency,False,1,2,train
44,Int8WeightOnlyConfig,int8,8,False,True,pt2_relative_model_size,0.3979220633270587,pt2,model_size,True,1,2,train
45,Float8WeightOnlyConfig,float8,8,False,True,pt2_relative_model_size,0.3745466805270699,pt2,model_size,True,1,2,train
46,Int8WeightOnlyConfig,int8,8,False,True,pt2_relative_median_latency,0.9958742808820327,pt2,median_latency,True,1,2,train
47,Float8WeightOnlyConfig,float8,8,False,True,pt2_relative_median_latency,0.830516654494514,pt2,median_latency,True,1,2,train
48,Int8WeightOnlyConfig,int8,8,False,True,pt2_relative_p95_latency,0.9918163687344074,pt2,p95_latency,True,1,2,train
49,Float8WeightOnlyConfig,float8,8,False,True,pt2_relative_p95_latency,0.8346183629630174,pt2,p95_latency,True,1,2,train
50,Int8WeightOnlyConfig,int8,8,False,True,pt2_relative_p99_latency,0.9767432494216121,pt2,p99_latency,True,1,2,train
51,Float8WeightOnlyConfig,float8,8,False,True,pt2_relative_p99_latency,0.8688232225964281,pt2,p99_latency,True,1,2,train
0,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_MAE,7.616814958746436,pytorch,MAE,False,1,2,test
1,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_MAE,7.656880182246498,pytorch,MAE,False,1,2,test
2,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_MAE,1.0001294366340865,pytorch,MAE,True,1,2,test
3,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_MAE,1.0053902194711073,pytorch,MAE,True,1,2,test
4,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_model_size,206337.0,pytorch,model_size,False,1,2,test
5,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_model_size,206337.0,pytorch,model_size,False,1,2,test
6,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_median_latency,0.00019094720482826233,pytorch,median_latency,False,1,2,test
7,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_median_latency,0.00024244189262390137,pytorch,median_latency,False,1,2,test
8,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_p95_latency,0.00019662454724311829,pytorch,p95_latency,False,1,2,test
9,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_p95_latency,0.00025415252894163133,pytorch,p95_latency,False,1,2,test
10,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_p99_latency,0.00019929490983486175,pytorch,p99_latency,False,1,2,test
11,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_p99_latency,0.00026575267314910884,pytorch,p99_latency,False,1,2,test
12,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_model_size,0.25,pytorch,model_size,True,1,2,test
13,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_model_size,0.25,pytorch,model_size,True,1,2,test
14,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_median_latency,1.756098396601343,pytorch,median_latency,True,1,2,test
15,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_median_latency,2.2296834315472114,pytorch,median_latency,True,1,2,test
16,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_p95_latency,1.7325411544584681,pytorch,p95_latency,True,1,2,test
17,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_p95_latency,2.239444271200906,pytorch,p95_latency,True,1,2,test
18,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_p99_latency,1.7328469503404131,pytorch,p99_latency,True,1,2,test
19,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_p99_latency,2.3106897692110104,pytorch,p99_latency,True,1,2,test
20,Int8WeightOnlyConfig,int8,8,False,True,onnx_quantized_model_size,47768.0,onnx,model_size,False,1,2,test
21,Float8WeightOnlyConfig,float8,8,False,True,onnx_quantized_model_size,,onnx,model_size,False,1,2,test
22,Int8WeightOnlyConfig,int8,8,False,True,onnx_quantized_median_latency,0.0003659389913082123,onnx,median_latency,False,1,2,test
23,Float8WeightOnlyConfig,float8,8,False,True,onnx_quantized_median_latency,,onnx,median_latency,False,1,2,test
24,Int8WeightOnlyConfig,int8,8,False,True,onnx_quantized_p95_latency,0.0003781212493777275,onnx,p95_latency,False,1,2,test
25,Float8WeightOnlyConfig,float8,8,False,True,onnx_quantized_p95_latency,,onnx,p95_latency,False,1,2,test
