,config_name,precision,bits_per_weight,dynamic_calibration,weight_only,metric,value,runtime,base_metric,relative,train_run,eval_run,split
14,Int8DynamicActivationInt8WeightConfig,int8,8,True,False,pytorch_quantized_p95_latency,0.017210887599730995,pytorch,p95_latency,False,1,3,test
15,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_p99_latency,0.0008121035500062138,pytorch,p99_latency,False,1,3,test
16,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_p99_latency,0.0008744297695375283,pytorch,p99_latency,False,1,3,test
17,Int8DynamicActivationInt8WeightConfig,int8,8,True,False,pytorch_quantized_p99_latency,0.01787308104959266,pytorch,p99_latency,False,1,3,test
18,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_model_size,0.25,pytorch,model_size,True,1,3,test
19,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_model_size,0.25,pytorch,model_size,True,1,3,test
20,Int8DynamicActivationInt8WeightConfig,int8,8,True,False,pytorch_relative_model_size,0.25,pytorch,model_size,True,1,3,test
21,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_median_latency,2.018565685819413,pytorch,median_latency,True,1,3,test
22,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_median_latency,2.032840524771412,pytorch,median_latency,True,1,3,test
23,Int8DynamicActivationInt8WeightConfig,int8,8,True,False,pytorch_relative_median_latency,43.983868439130006,pytorch,median_latency,True,1,3,test
24,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_p95_latency,2.033188644496681,pytorch,p95_latency,True,1,3,test
25,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_p95_latency,2.132239635087628,pytorch,p95_latency,True,1,3,test
26,Int8DynamicActivationInt8WeightConfig,int8,8,True,False,pytorch_relative_p95_latency,45.449783329362006,pytorch,p95_latency,True,1,3,test
27,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_p99_latency,1.9233880768926976,pytorch,p99_latency,True,1,3,test
28,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_p99_latency,2.0710016509540474,pytorch,p99_latency,True,1,3,test
29,Int8DynamicActivationInt8WeightConfig,int8,8,True,False,pytorch_relative_p99_latency,42.33064981412815,pytorch,p99_latency,True,1,3,test
0,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_MAE,7.301495200945344,pytorch,MAE,False,2,1,train
1,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_MAE,7.2885436204422875,pytorch,MAE,False,2,1,train
2,Int8DynamicActivationInt8WeightConfig,int8,8,True,False,pytorch_quantized_MAE,7.2962445162723295,pytorch,MAE,False,2,1,train
3,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_MAE,1.0012417500654769,pytorch,MAE,True,2,1,train
4,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_MAE,0.9994657216258067,pytorch,MAE,True,2,1,train
5,Int8DynamicActivationInt8WeightConfig,int8,8,True,False,pytorch_relative_MAE,1.0005217325120352,pytorch,MAE,True,2,1,train
6,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_model_size,206337.0,pytorch,model_size,False,2,1,train
7,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_model_size,206337.0,pytorch,model_size,False,2,1,train
8,Int8DynamicActivationInt8WeightConfig,int8,8,True,False,pytorch_quantized_model_size,206337.0,pytorch,model_size,False,2,1,train
9,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_median_latency,0.000655047999771341,pytorch,median_latency,False,2,1,train
10,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_median_latency,0.0007778565000080562,pytorch,median_latency,False,2,1,train
11,Int8DynamicActivationInt8WeightConfig,int8,8,True,False,pytorch_quantized_median_latency,0.015329330499753269,pytorch,median_latency,False,2,1,train
12,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_p95_latency,0.0007374096504008775,pytorch,p95_latency,False,2,1,train
13,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_p95_latency,0.0009043559502515563,pytorch,p95_latency,False,2,1,train
14,Int8DynamicActivationInt8WeightConfig,int8,8,True,False,pytorch_quantized_p95_latency,0.01952881035017526,pytorch,p95_latency,False,2,1,train
15,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_p99_latency,0.00076026212054785,pytorch,p99_latency,False,2,1,train
16,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_p99_latency,0.000944125049918512,pytorch,p99_latency,False,2,1,train
17,Int8DynamicActivationInt8WeightConfig,int8,8,True,False,pytorch_quantized_p99_latency,0.021014943630407307,pytorch,p99_latency,False,2,1,train
18,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_model_size,0.25,pytorch,model_size,True,2,1,train
19,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_model_size,0.25,pytorch,model_size,True,2,1,train
20,Int8DynamicActivationInt8WeightConfig,int8,8,True,False,pytorch_relative_model_size,0.25,pytorch,model_size,True,2,1,train
21,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_median_latency,1.9523686777342726,pytorch,median_latency,True,2,1,train
22,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_median_latency,2.3183990591801833,pytorch,median_latency,True,2,1,train
23,Int8DynamicActivationInt8WeightConfig,int8,8,True,False,pytorch_relative_median_latency,45.68902542836884,pytorch,median_latency,True,2,1,train
24,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_p95_latency,1.8708901035995158,pytorch,p95_latency,True,2,1,train
25,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_p95_latency,2.294451390129189,pytorch,p95_latency,True,2,1,train
26,Int8DynamicActivationInt8WeightConfig,int8,8,True,False,pytorch_relative_p95_latency,49.54675871051119,pytorch,p95_latency,True,2,1,train
