,config_name,precision,bits_per_weight,dynamic_calibration,weight_only,metric,value,runtime,base_metric,relative,train_run,eval_run,split
41,Float8WeightOnlyConfig,float8,8,False,True,pt2_quantized_p95_latency,0.0010865176500146844,pt2,p95_latency,False,1,2,test
42,Int8WeightOnlyConfig,int8,8,False,True,pt2_quantized_p99_latency,0.0014271850500381332,pt2,p99_latency,False,1,2,test
43,Float8WeightOnlyConfig,float8,8,False,True,pt2_quantized_p99_latency,0.001155359899994437,pt2,p99_latency,False,1,2,test
44,Int8WeightOnlyConfig,int8,8,False,True,pt2_relative_model_size,0.3967564238161981,pt2,model_size,True,1,2,test
45,Float8WeightOnlyConfig,float8,8,False,True,pt2_relative_model_size,0.3738092856331987,pt2,model_size,True,1,2,test
46,Int8WeightOnlyConfig,int8,8,False,True,pt2_relative_median_latency,1.7131090043131822,pt2,median_latency,True,1,2,test
47,Float8WeightOnlyConfig,float8,8,False,True,pt2_relative_median_latency,1.3257592614861795,pt2,median_latency,True,1,2,test
48,Int8WeightOnlyConfig,int8,8,False,True,pt2_relative_p95_latency,1.6219687269719414,pt2,p95_latency,True,1,2,test
49,Float8WeightOnlyConfig,float8,8,False,True,pt2_relative_p95_latency,1.3605664046800239,pt2,p95_latency,True,1,2,test
50,Int8WeightOnlyConfig,int8,8,False,True,pt2_relative_p99_latency,1.6264126459231156,pt2,p99_latency,True,1,2,test
51,Float8WeightOnlyConfig,float8,8,False,True,pt2_relative_p99_latency,1.3166421214216129,pt2,p99_latency,True,1,2,test
0,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_MAE,7.3070229459752145,pytorch,MAE,False,1,3,train
1,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_MAE,7.294346771769462,pytorch,MAE,False,1,3,train
2,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_MAE,1.0012236770072906,pytorch,MAE,True,1,3,train
3,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_MAE,0.9994867609140328,pytorch,MAE,True,1,3,train
4,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_model_size,206337.0,pytorch,model_size,False,1,3,train
5,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_model_size,206337.0,pytorch,model_size,False,1,3,train
6,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_median_latency,0.0006584034999832511,pytorch,median_latency,False,1,3,train
